repo,issue_id,created_at,closed_at,state,labels
dask/dask,11768,2025-02-20 19:50:49+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11758,2025-02-18 12:53:45+00:00,,open,"['dataframe', 'documentation']"
dask/dask,11753,2025-02-17 16:01:52+00:00,,open,"['array', 'bug']"
dask/dask,11735,2025-02-07 17:45:43+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11730,2025-02-07 11:46:23+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11718,2025-02-05 20:11:06+00:00,,open,"['scheduler', 'needs attention', 'bug']"
dask/dask,11716,2025-02-05 16:24:46+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11715,2025-02-05 11:13:41+00:00,,open,"['dataframe', 'needs attention', 'bug']"
dask/dask,11711,2025-01-31 19:56:11+00:00,,open,"['array', 'needs attention']"
dask/dask,11708,2025-01-31 01:20:19+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11693,2025-01-23 12:06:41+00:00,,open,"['array', 'needs attention']"
dask/dask,11686,2025-01-21 01:27:54+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11679,2025-01-17 22:27:22+00:00,,open,"['dataframe', 'needs attention', 'bug', 'dask-expr']"
dask/dask,11672,2025-01-14 23:22:36+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11671,2025-01-14 20:18:01+00:00,,open,"['dataframe', 'needs attention', 'bug']"
dask/dask,11669,2025-01-14 14:29:21+00:00,,open,"['needs attention', 'needs triage']"
dask/dask,11870,2025-04-04 09:46:50+00:00,2025-04-07 15:04:12+00:00,closed,['upstream']
dask/dask,11862,2025-04-02 14:21:06+00:00,2025-04-03 11:04:56+00:00,closed,['needs triage']
dask/dask,11858,2025-04-01 21:10:57+00:00,2025-04-07 15:04:11+00:00,closed,['needs triage']
dask/dask,11852,2025-03-27 02:02:23+00:00,2025-04-02 07:51:26+00:00,closed,['upstream']
dask/dask,11851,2025-03-26 14:11:26+00:00,2025-04-01 11:03:46+00:00,closed,"['dataframe', 'dask-expr']"
dask/dask,11843,2025-03-23 13:55:13+00:00,2025-03-24 09:37:16+00:00,closed,['needs triage']
dask/dask,11842,2025-03-23 02:01:10+00:00,2025-03-25 14:34:11+00:00,closed,['upstream']
dask/dask,11839,2025-03-21 10:55:12+00:00,2025-03-21 12:34:27+00:00,closed,['upstream']
dask/dask,11834,2025-03-20 16:12:09+00:00,2025-03-20 16:29:41+00:00,closed,['needs triage']
dask/dask,11824,2025-03-12 00:23:51+00:00,2025-03-20 13:31:46+00:00,closed,"['dataframe', 'dask-expr']"
dask/dask,11820,2025-03-07 11:15:47+00:00,2025-03-07 12:13:05+00:00,closed,['upstream']
dask/dask,11811,2025-03-05 12:01:28+00:00,2025-03-05 12:41:11+00:00,closed,['needs triage']
dask/dask,11809,2025-03-05 01:50:56+00:00,2025-03-05 10:58:24+00:00,closed,['needs triage']
dask/dask,11805,2025-03-04 07:56:56+00:00,2025-03-05 11:00:55+00:00,closed,['needs triage']
dask/dask,11804,2025-03-03 18:07:46+00:00,2025-03-05 14:54:31+00:00,closed,['needs triage']
dask/dask,11802,2025-03-03 15:08:53+00:00,2025-03-04 12:01:02+00:00,closed,['needs triage']
statsmodels/statsmodels,9556,2025-04-04 16:05:39+00:00,,open,[]
statsmodels/statsmodels,9549,2025-03-28 12:02:27+00:00,,open,[]
statsmodels/statsmodels,9540,2025-03-21 18:26:20+00:00,,open,[]
statsmodels/statsmodels,9538,2025-03-17 16:08:54+00:00,,open,[]
statsmodels/statsmodels,9537,2025-03-17 15:33:17+00:00,,open,"['type-enh', 'comp-regression', 'comp-panel']"
statsmodels/statsmodels,9534,2025-03-15 20:53:44+00:00,,open,[]
statsmodels/statsmodels,9531,2025-03-11 19:37:59+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9530,2025-03-11 12:50:08+00:00,,open,[]
statsmodels/statsmodels,9529,2025-03-10 17:18:33+00:00,,open,[]
statsmodels/statsmodels,9528,2025-03-10 15:37:19+00:00,,open,"['prio-high', 'maintenance']"
statsmodels/statsmodels,9527,2025-03-08 14:27:32+00:00,,open,"['comp-docs', 'comp-regression']"
statsmodels/statsmodels,9526,2025-03-07 21:36:22+00:00,,open,"['type-enh', 'comp-stats', 'roadmap']"
statsmodels/statsmodels,9525,2025-03-07 03:30:04+00:00,,open,[]
statsmodels/statsmodels,9523,2025-03-05 23:07:41+00:00,,open,[]
statsmodels/statsmodels,9520,2025-02-28 09:54:59+00:00,,open,[]
statsmodels/statsmodels,9517,2025-02-24 06:05:13+00:00,,open,"['type-bug', 'prio-elev', 'Documentation']"
statsmodels/statsmodels,9516,2025-02-23 11:45:43+00:00,,open,"['comp-docs', 'comp-regression']"
statsmodels/statsmodels,9514,2025-02-20 16:52:25+00:00,,open,[]
statsmodels/statsmodels,9513,2025-02-20 16:19:27+00:00,,open,"['type-enh', 'comp-stats', 'comp-othermod']"
statsmodels/statsmodels,9511,2025-02-18 18:53:35+00:00,,open,[]
statsmodels/statsmodels,9509,2025-02-18 17:51:44+00:00,,open,[]
statsmodels/statsmodels,9508,2025-02-14 22:15:47+00:00,,open,[]
statsmodels/statsmodels,9507,2025-02-12 20:47:15+00:00,,open,['comp-docs']
statsmodels/statsmodels,9506,2025-02-12 20:00:49+00:00,,open,"['type-enh', 'comp-genmod', 'comp-regression', 'comp-stats', 'topic-post_estim']"
statsmodels/statsmodels,9505,2025-02-12 03:24:26+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9502,2025-02-05 17:56:19+00:00,,open,"['comp-genmod', 'topic-covtype', 'comp-survey']"
statsmodels/statsmodels,9500,2025-02-02 14:10:39+00:00,,open,[]
statsmodels/statsmodels,9499,2025-02-01 22:29:04+00:00,,open,"['type-enh', 'comp-docs', 'comp-stats']"
statsmodels/statsmodels,9497,2025-01-30 04:30:20+00:00,,open,"['type-enh', 'comp-stats', 'comp-multivariate']"
statsmodels/statsmodels,9496,2025-01-29 19:08:55+00:00,,open,"['comp-docs', 'comp-stats']"
statsmodels/statsmodels,9495,2025-01-29 16:28:09+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9494,2025-01-27 19:54:32+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9491,2025-01-25 20:10:15+00:00,,open,"['type-enh', 'comp-stats', 'type-refactor']"
statsmodels/statsmodels,9490,2025-01-24 08:33:25+00:00,,open,[]
statsmodels/statsmodels,9489,2025-01-24 02:54:07+00:00,,open,"['type-enh', 'comp-stats', 'type-cleanup', 'type-refactor']"
statsmodels/statsmodels,9488,2025-01-22 19:03:53+00:00,,open,"['type-enh', 'comp-stats', 'type-refactor']"
statsmodels/statsmodels,9486,2025-01-20 22:37:29+00:00,,open,"['type-enh', 'comp-genmod', 'comp-regression', 'topic-diagnostic']"
statsmodels/statsmodels,9485,2025-01-20 17:09:01+00:00,,open,"['prio-high', 'comp-stats', 'type-bug-wrong']"
statsmodels/statsmodels,9482,2025-01-19 19:33:10+00:00,,open,"['type-enh', 'comp-base', 'comp-stats']"
statsmodels/statsmodels,9555,2025-04-03 10:02:51+00:00,2025-04-04 09:14:23+00:00,closed,[]
statsmodels/statsmodels,9542,2025-03-24 11:00:16+00:00,2025-03-26 08:56:47+00:00,closed,[]
statsmodels/statsmodels,9539,2025-03-19 08:04:53+00:00,2025-03-20 09:33:02+00:00,closed,[]
statsmodels/statsmodels,9533,2025-03-14 14:45:38+00:00,2025-03-24 14:24:33+00:00,closed,[]
statsmodels/statsmodels,9522,2025-03-03 20:02:33+00:00,2025-03-03 22:18:47+00:00,closed,[]
statsmodels/statsmodels,9521,2025-02-28 14:45:06+00:00,2025-02-28 15:30:29+00:00,closed,[]
statsmodels/statsmodels,9512,2025-02-20 02:35:17+00:00,2025-02-20 13:52:00+00:00,closed,['duplicate']
statsmodels/statsmodels,9501,2025-02-03 18:46:45+00:00,2025-02-07 09:36:07+00:00,closed,[]
statsmodels/statsmodels,9481,2025-01-19 06:38:02+00:00,2025-01-22 10:31:30+00:00,closed,[]
statsmodels/statsmodels,9464,2024-12-23 15:18:24+00:00,2025-01-09 14:09:39+00:00,closed,"['comp-tsa-statespace', 'question']"
statsmodels/statsmodels,9463,2024-12-20 06:06:44+00:00,2025-01-22 10:34:54+00:00,closed,[]
statsmodels/statsmodels,9460,2024-12-17 16:58:01+00:00,2024-12-23 11:42:35+00:00,closed,[]
statsmodels/statsmodels,9459,2024-12-17 02:47:22+00:00,2025-01-22 10:36:38+00:00,closed,[]
statsmodels/statsmodels,9455,2024-12-14 16:01:43+00:00,2024-12-16 09:47:15+00:00,closed,[]
statsmodels/statsmodels,9450,2024-12-11 12:29:41+00:00,2024-12-11 14:14:45+00:00,closed,[]
statsmodels/statsmodels,9448,2024-12-10 21:27:49+00:00,2025-01-22 10:37:10+00:00,closed,[]
statsmodels/statsmodels,9446,2024-12-10 09:50:00+00:00,2024-12-10 23:30:58+00:00,closed,[]
statsmodels/statsmodels,9435,2024-11-22 16:24:41+00:00,2024-11-29 16:13:06+00:00,closed,[]
statsmodels/statsmodels,9426,2024-11-18 16:57:14+00:00,2024-11-24 09:34:32+00:00,closed,[]
psf/requests,6928,2025-04-04 22:09:06+00:00,,open,[]
psf/requests,6917,2025-03-21 08:39:21+00:00,,open,[]
psf/requests,6910,2025-03-06 10:09:30+00:00,,open,[]
psf/requests,6900,2025-02-19 12:07:21+00:00,,open,[]
psf/requests,6890,2025-02-11 17:30:11+00:00,,open,[]
psf/requests,6885,2025-02-04 18:16:05+00:00,,open,[]
psf/requests,6877,2025-01-31 16:15:01+00:00,,open,[]
psf/requests,6868,2025-01-10 02:55:11+00:00,,open,[]
psf/requests,6859,2024-12-16 22:20:10+00:00,,open,[]
psf/requests,6831,2024-11-20 03:45:33+00:00,,open,[]
psf/requests,6830,2024-11-18 17:06:17+00:00,,open,[]
psf/requests,6828,2024-11-17 13:38:08+00:00,,open,[]
psf/requests,6813,2024-10-21 05:02:29+00:00,,open,[]
psf/requests,6810,2024-10-18 10:32:43+00:00,,open,[]
psf/requests,6808,2024-10-10 22:32:21+00:00,,open,[]
psf/requests,6793,2024-08-27 10:37:43+00:00,,open,[]
psf/requests,6790,2024-08-15 12:19:37+00:00,,open,[]
psf/requests,6784,2024-08-05 07:15:00+00:00,,open,[]
psf/requests,6782,2024-08-02 17:55:53+00:00,,open,[]
psf/requests,6777,2024-07-31 11:21:38+00:00,,open,[]
psf/requests,6922,2025-03-27 03:31:58+00:00,2025-03-27 13:31:57+00:00,closed,[]
psf/requests,6921,2025-03-24 18:12:38+00:00,2025-03-24 18:12:50+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6915,2025-03-18 15:04:14+00:00,2025-03-18 15:04:25+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6914,2025-03-17 18:16:28+00:00,2025-03-17 20:43:51+00:00,closed,[]
psf/requests,6912,2025-03-12 10:38:43+00:00,2025-03-12 10:38:53+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6911,2025-03-10 23:12:23+00:00,2025-03-11 00:31:56+00:00,closed,[]
psf/requests,6908,2025-02-27 06:38:54+00:00,2025-03-13 09:34:12+00:00,closed,[]
psf/requests,6906,2025-02-23 18:11:10+00:00,2025-02-23 18:11:19+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6905,2025-02-21 11:17:01+00:00,2025-03-03 05:24:43+00:00,closed,[]
psf/requests,6904,2025-02-21 11:11:03+00:00,2025-02-21 11:11:15+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6903,2025-02-21 00:39:53+00:00,2025-02-21 00:40:05+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6902,2025-02-20 04:33:30+00:00,2025-02-20 04:33:42+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6896,2025-02-16 15:51:42+00:00,2025-02-17 12:40:21+00:00,closed,[]
psf/requests,6894,2025-02-14 15:28:16+00:00,2025-02-14 15:38:51+00:00,closed,[]
psf/requests,6893,2025-02-12 12:38:39+00:00,2025-02-12 19:54:09+00:00,closed,['actions/autoclose-qa']
psf/requests,6892,2025-02-12 12:35:34+00:00,2025-02-12 12:35:43+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6888,2025-02-07 22:20:50+00:00,2025-02-08 13:54:11+00:00,closed,[]
psf/requests,6887,2025-02-05 12:49:30+00:00,2025-02-05 12:49:40+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6886,2025-02-04 22:06:47+00:00,2025-02-05 00:47:46+00:00,closed,[]
psf/requests,6878,2025-02-01 18:18:28+00:00,2025-02-01 18:26:04+00:00,closed,[]
psf/requests,6874,2025-01-26 22:54:29+00:00,2025-01-26 22:54:41+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6872,2025-01-16 18:54:19+00:00,2025-01-28 18:47:37+00:00,closed,[]
psf/requests,6871,2025-01-15 05:46:49+00:00,2025-01-20 13:15:31+00:00,closed,[]
psf/requests,6869,2025-01-11 10:01:05+00:00,2025-01-11 10:01:19+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6867,2025-01-06 13:40:01+00:00,2025-01-06 13:40:12+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6862,2024-12-24 14:57:57+00:00,2024-12-24 15:36:29+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6860,2024-12-18 17:36:53+00:00,2024-12-22 22:41:18+00:00,closed,[]
psf/requests,6858,2024-12-16 09:06:34+00:00,2024-12-16 09:06:46+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6856,2024-12-15 08:59:44+00:00,2025-01-15 15:12:24+00:00,closed,[]
psf/requests,6855,2024-12-13 21:57:00+00:00,2024-12-13 22:24:45+00:00,closed,[]
psf/requests,6854,2024-12-12 22:43:46+00:00,2024-12-12 22:43:57+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6838,2024-12-05 09:59:06+00:00,2024-12-06 16:00:54+00:00,closed,[]
kennethreitz/certifi,226,2023-05-08 07:33:38+00:00,,open,[]
kennethreitz/certifi,188,2022-03-11 22:53:02+00:00,,open,[]
kennethreitz/certifi,72,2017-10-17 23:32:14+00:00,,open,[]
kennethreitz/certifi,345,2025-03-28 12:32:06+00:00,2025-03-28 13:30:07+00:00,closed,[]
kennethreitz/certifi,338,2025-02-11 17:53:28+00:00,2025-03-25 01:29:46+00:00,closed,[]
kennethreitz/certifi,330,2024-12-03 12:14:07+00:00,2024-12-08 13:19:35+00:00,closed,[]
kennethreitz/certifi,324,2024-10-23 18:13:04+00:00,2024-10-24 10:26:30+00:00,closed,[]
kennethreitz/certifi,315,2024-09-19 01:50:40+00:00,2024-09-19 01:57:03+00:00,closed,[]
kennethreitz/certifi,303,2024-08-21 01:03:16+00:00,2024-08-21 01:09:27+00:00,closed,[]
pyinstaller/pyinstaller,9075,2025-03-26 19:58:00+00:00,,open,[]
pyinstaller/pyinstaller,9062,2025-03-17 09:17:28+00:00,,open,['triage']
pyinstaller/pyinstaller,9024,2025-02-12 15:00:04+00:00,,open,"['feature', 'triage']"
pyinstaller/pyinstaller,8860,2024-11-01 18:59:15+00:00,,open,['feature']
pyinstaller/pyinstaller,8853,2024-10-27 18:18:05+00:00,,open,['triage']
pyinstaller/pyinstaller,8851,2024-10-27 09:20:26+00:00,,open,['feature']
pyinstaller/pyinstaller,8824,2024-10-10 23:17:40+00:00,,open,['kind:support']
pyinstaller/pyinstaller,8817,2024-10-07 23:14:37+00:00,,open,[]
pyinstaller/pyinstaller,8784,2024-09-11 23:11:50+00:00,,open,['triage']
pyinstaller/pyinstaller,8775,2024-09-04 23:13:04+00:00,,open,['triage']
pyinstaller/pyinstaller,8762,2024-08-27 14:19:11+00:00,,open,[]
pyinstaller/pyinstaller,8734,2024-08-13 12:18:55+00:00,,open,['feature']
pyinstaller/pyinstaller,8711,2024-08-04 01:14:44+00:00,,open,['feature']
pyinstaller/pyinstaller,8579,2024-06-03 18:34:07+00:00,,open,['triage']
pyinstaller/pyinstaller,8424,2024-04-22 21:41:09+00:00,,open,['feature']
pyinstaller/pyinstaller,8363,2024-03-18 10:58:18+00:00,,open,['bug']
pyinstaller/pyinstaller,8338,2024-02-29 08:41:53+00:00,,open,['triage']
pyinstaller/pyinstaller,8269,2024-01-31 10:57:50+00:00,,open,['triage']
pyinstaller/pyinstaller,8249,2024-01-21 08:45:56+00:00,,open,['bug']
pyinstaller/pyinstaller,8230,2024-01-13 23:08:40+00:00,,open,"['feature', 'triage']"
pyinstaller/pyinstaller,8174,2023-12-20 08:32:25+00:00,,open,[]
pyinstaller/pyinstaller,8161,2023-12-12 07:36:48+00:00,,open,"['feature', 'triage']"
pyinstaller/pyinstaller,8128,2023-11-26 19:15:10+00:00,,open,['feature']
pyinstaller/pyinstaller,8111,2023-11-17 17:01:36+00:00,,open,[]
pyinstaller/pyinstaller,8083,2023-11-08 11:18:57+00:00,,open,['triage']
pyinstaller/pyinstaller,8074,2023-11-05 15:31:35+00:00,,open,['feature']
pyinstaller/pyinstaller,8029,2023-10-22 01:16:26+00:00,,open,['triage']
pyinstaller/pyinstaller,8028,2023-10-21 19:04:13+00:00,,open,[]
pyinstaller/pyinstaller,8022,2023-10-20 08:07:52+00:00,,open,"['bug', 'not-our-bug']"
pyinstaller/pyinstaller,8004,2023-10-12 21:59:17+00:00,,open,['feature']
pyinstaller/pyinstaller,7989,2023-10-07 01:30:02+00:00,,open,['bug']
pyinstaller/pyinstaller,7969,2023-09-30 13:28:48+00:00,,open,['bug']
pyinstaller/pyinstaller,7907,2023-08-31 11:18:13+00:00,,open,"['feature', 'triage']"
pyinstaller/pyinstaller,7816,2023-08-02 04:20:08+00:00,,open,['triage']
pyinstaller/pyinstaller,7665,2023-05-28 02:16:59+00:00,,open,['triage']
pyinstaller/pyinstaller,7643,2023-05-18 19:28:20+00:00,,open,['feature']
pyinstaller/pyinstaller,7624,2023-05-12 09:04:25+00:00,,open,"['bug', 'platform:conda']"
pyinstaller/pyinstaller,7600,2023-04-27 16:57:11+00:00,,open,[]
pyinstaller/pyinstaller,7558,2023-04-11 12:18:39+00:00,,open,[]
pyinstaller/pyinstaller,7524,2023-03-27 16:55:11+00:00,,open,"['area:modulegraph', 'bug']"
pyinstaller/pyinstaller,7511,2023-03-21 16:10:10+00:00,,open,['feature']
pyinstaller/pyinstaller,7452,2023-02-21 07:38:14+00:00,,open,[]
pyinstaller/pyinstaller,7435,2023-02-10 03:48:01+00:00,,open,[]
pyinstaller/pyinstaller,7415,2023-02-04 15:40:07+00:00,,open,[]
pyinstaller/pyinstaller,7382,2023-01-19 13:18:08+00:00,,open,['bug']
pyinstaller/pyinstaller,7355,2022-12-27 13:12:30+00:00,,open,['bug']
pyinstaller/pyinstaller,9086,2025-04-04 18:34:12+00:00,2025-04-05 09:27:25+00:00,closed,['bug']
pyinstaller/pyinstaller,9082,2025-04-03 07:28:12+00:00,2025-04-06 23:09:31+00:00,closed,['area:bootloader']
pyinstaller/pyinstaller,9072,2025-03-25 08:57:26+00:00,2025-03-25 09:51:44+00:00,closed,['triage']
pyinstaller/pyinstaller,9066,2025-03-21 06:55:42+00:00,2025-04-03 01:04:37+00:00,closed,['state:need info']
pyinstaller/pyinstaller,9064,2025-03-19 10:00:44+00:00,2025-03-23 00:20:11+00:00,closed,"[""solution:won't fix""]"
pyinstaller/pyinstaller,9063,2025-03-17 11:43:56+00:00,2025-03-17 11:52:02+00:00,closed,"['feature', 'solution:duplicate']"
pyinstaller/pyinstaller,9059,2025-03-15 15:22:58+00:00,2025-03-15 17:34:31+00:00,closed,['triage']
pyinstaller/pyinstaller,9058,2025-03-14 08:24:51+00:00,2025-03-17 02:48:44+00:00,closed,['triage']
pyinstaller/pyinstaller,9056,2025-03-12 17:44:56+00:00,2025-03-15 13:53:44+00:00,closed,['feature']
pyinstaller/pyinstaller,9054,2025-03-11 16:16:29+00:00,2025-03-11 18:07:11+00:00,closed,['triage']
pyinstaller/pyinstaller,9053,2025-03-10 14:07:56+00:00,2025-03-10 15:15:17+00:00,closed,['solution:not enough info']
pyinstaller/pyinstaller,9052,2025-03-10 12:45:47+00:00,2025-03-12 20:04:42+00:00,closed,['bug']
pyinstaller/pyinstaller,9049,2025-03-07 22:29:37+00:00,2025-03-08 03:58:39+00:00,closed,['triage']
pyinstaller/pyinstaller,9047,2025-03-03 13:16:34+00:00,2025-03-10 03:01:59+00:00,closed,['triage']
pyinstaller/pyinstaller,9034,2025-02-21 01:54:32+00:00,2025-02-21 10:15:28+00:00,closed,['solution:invalid']
pyinstaller/pyinstaller,9033,2025-02-19 16:03:06+00:00,2025-02-19 21:55:14+00:00,closed,['kind:support']
pyinstaller/pyinstaller,9032,2025-02-18 11:27:08+00:00,2025-02-18 11:38:26+00:00,closed,[]
pyinstaller/pyinstaller,9030,2025-02-17 02:40:41+00:00,2025-04-02 18:25:01+00:00,closed,['triage']
pyinstaller/pyinstaller,9027,2025-02-15 23:07:15+00:00,2025-02-16 00:07:35+00:00,closed,[]
pyinstaller/pyinstaller,9022,2025-02-11 03:31:52+00:00,2025-03-01 19:16:24+00:00,closed,"['feature', 'triage']"
pyinstaller/pyinstaller,9020,2025-02-09 16:54:39+00:00,2025-04-06 23:09:32+00:00,closed,[]
pyinstaller/pyinstaller,9018,2025-02-08 11:48:54+00:00,2025-02-08 14:55:14+00:00,closed,['solution:read the manual']
pyinstaller/pyinstaller,9017,2025-02-08 09:55:23+00:00,2025-02-09 22:21:11+00:00,closed,['solution:read the manual']
pyinstaller/pyinstaller,9016,2025-02-06 08:19:11+00:00,2025-04-06 23:34:02+00:00,closed,['kind:support']
ansible/ansible,84931,2025-04-07 11:38:41+00:00,,open,"['needs_triage', 'bug', 'affects_2.18']"
ansible/ansible,84926,2025-04-03 17:31:14+00:00,,open,['core-internal']
ansible/ansible,84924,2025-04-03 13:27:34+00:00,,open,"['needs_info', 'needs_verified']"
ansible/ansible,84922,2025-04-03 08:54:42+00:00,,open,"['bug', 'P3', 'affects_2.15', 'data_tagging']"
ansible/ansible,84913,2025-04-01 16:37:04+00:00,,open,['core-internal']
ansible/ansible,84909,2025-03-29 11:51:57+00:00,,open,"['bug', 'has_pr', 'P3']"
ansible/ansible,84907,2025-03-28 02:41:24+00:00,,open,"['bug', 'has_pr', 'affects_2.15']"
ansible/ansible,84905,2025-03-27 12:49:08+00:00,,open,"['module', 'bug', 'affects_2.18']"
ansible/ansible,84897,2025-03-26 01:09:55+00:00,,open,"['bug', 'affects_2.18']"
ansible/ansible,84893,2025-03-25 16:35:35+00:00,,open,"['bug', 'P3']"
ansible/ansible,84880,2025-03-22 18:34:53+00:00,,open,"['waiting_on_contributor', 'module', 'feature']"
ansible/ansible,84863,2025-03-19 20:01:38+00:00,,open,"['bug', 'has_pr', 'affects_2.18']"
ansible/ansible,84850,2025-03-18 11:20:18+00:00,,open,"['bug', 'data_tagging']"
ansible/ansible,84843,2025-03-17 19:15:38+00:00,,open,"['bug', 'has_pr']"
ansible/ansible,84830,2025-03-14 18:33:30+00:00,,open,"['feature', 'data_tagging', 'fallible_dt']"
ansible/ansible,84825,2025-03-13 19:06:45+00:00,,open,"['module', 'bug', 'P3', 'needs_verified', 'affects_2.16']"
ansible/ansible,84822,2025-03-13 13:04:44+00:00,,open,"['module', 'has_pr']"
ansible/ansible,84818,2025-03-12 17:27:21+00:00,,open,['core-internal']
ansible/ansible,84817,2025-03-12 15:11:31+00:00,,open,"['waiting_on_contributor', 'module', 'feature']"
ansible/ansible,84805,2025-03-11 02:15:43+00:00,,open,"['bug', 'data_tagging', 'fallible_dt']"
ansible/ansible,84803,2025-03-10 20:02:11+00:00,,open,"['module', 'feature', 'needs_verified']"
ansible/ansible,84799,2025-03-09 12:27:50+00:00,,open,"['bug', 'has_pr', 'data_tagging', 'fallible_dt']"
ansible/ansible,84793,2025-03-07 17:58:02+00:00,,open,"['module', 'bug', 'needs_verified']"
ansible/ansible,84790,2025-03-06 21:37:20+00:00,,open,['feature']
ansible/ansible,84781,2025-03-05 20:19:49+00:00,,open,"['bug', 'has_pr', 'data_tagging', 'fallible_dt']"
ansible/ansible,84929,2025-04-07 08:55:33+00:00,2025-04-07 11:16:14+00:00,closed,"['needs_triage', 'bug', 'bot_closed', 'affects_2.13']"
ansible/ansible,84928,2025-04-04 04:45:29+00:00,2025-04-04 14:37:56+00:00,closed,"['module', 'needs_triage', 'bug', 'affects_2.18']"
ansible/ansible,84910,2025-03-31 06:19:24+00:00,2025-03-31 06:39:48+00:00,closed,"['needs_info', 'needs_template', 'core-internal']"
ansible/ansible,84908,2025-03-28 19:53:48+00:00,2025-03-28 21:19:17+00:00,closed,"['module', 'bug', 'affects_2.15']"
ansible/ansible,84906,2025-03-27 15:15:34+00:00,2025-04-01 15:40:01+00:00,closed,['feature']
ansible/ansible,84899,2025-03-26 16:39:30+00:00,2025-04-01 15:40:43+00:00,closed,['feature']
ansible/ansible,84889,2025-03-25 14:07:52+00:00,2025-03-25 15:25:00+00:00,closed,"['bug', 'affects_2.16']"
ansible/ansible,84888,2025-03-25 11:45:01+00:00,2025-03-25 11:48:49+00:00,closed,['bot_closed']
ansible/ansible,84882,2025-03-24 14:30:33+00:00,2025-03-25 15:21:17+00:00,closed,"['module', 'bug', 'affects_2.15', 'affects_2.18']"
ansible/ansible,84879,2025-03-21 18:24:14+00:00,2025-03-25 15:14:12+00:00,closed,"['module', 'bug', 'affects_2.18']"
ansible/ansible,84873,2025-03-20 18:21:25+00:00,2025-03-24 14:37:03+00:00,closed,"['module', 'bug', 'has_pr', 'verified', 'affects_2.14']"
ansible/ansible,84861,2025-03-19 14:50:25+00:00,2025-03-25 15:07:23+00:00,closed,"['bug', 'has_pr', 'affects_2.16', 'affects_2.18']"
ansible/ansible,84856,2025-03-19 11:59:43+00:00,2025-03-19 12:04:37+00:00,closed,['bot_closed']
ansible/ansible,84849,2025-03-18 11:04:03+00:00,2025-03-18 15:20:51+00:00,closed,"['bug', 'has_pr', 'affects_2.18']"
fabric/fabric,2335,2025-04-01 23:47:24+00:00,,open,"['Bug', 'put()/get()', 'Nonstandard platforms', 'Needs tests']"
fabric/fabric,2334,2025-04-01 23:00:43+00:00,,open,"['Docs', 'Needs investigation']"
fabric/fabric,2330,2025-02-19 14:51:26+00:00,,open,[]
fabric/fabric,2329,2025-02-10 03:56:20+00:00,,open,"['Bug', 'Needs patch']"
fabric/fabric,2326,2025-01-19 04:23:08+00:00,,open,[]
fabric/fabric,2325,2025-01-13 20:41:49+00:00,,open,[]
fabric/fabric,2324,2024-12-11 10:14:49+00:00,,open,"['Support', 'Tests', 'Docs', 'Awaiting feedback']"
fabric/fabric,2320,2024-11-08 14:59:49+00:00,,open,"['Support', 'Needs investigation', 'Connection']"
fabric/fabric,2318,2024-10-01 19:08:53+00:00,,open,['Support']
fabric/fabric,2313,2024-09-09 01:23:03+00:00,,open,['Support']
fabric/fabric,2306,2024-07-12 05:21:26+00:00,,open,"['Needs investigation', 'Connection']"
fabric/fabric,2304,2024-06-16 20:38:05+00:00,,open,"['Support', 'Tests']"
fabric/fabric,2303,2024-05-21 15:18:16+00:00,,open,"['Support', 'Needs investigation', 'ssh_config']"
fabric/fabric,2302,2024-05-20 17:14:14+00:00,,open,"['Support', 'Awaiting feedback']"
fabric/fabric,2300,2024-04-14 20:05:35+00:00,,open,"['Needs investigation', 'ssh_config']"
fabric/fabric,2295,2024-01-26 00:14:14+00:00,,open,['Needs investigation']
